,ID,BedrijfstakkenBranchesSBI2008,Perioden,Ongecorrigeerd_1,Kalendergecorrigeerd_2,Seizoengecorrigeerd_3,Ongecorrigeerd_4,Kalendergecorrigeerd_5,Ongecorrigeerd_6,Seizoengecorrigeerd_7,Ongecorrigeerd_8,Kalendergecorrigeerd_9,Seizoengecorrigeerd_10,Ongecorrigeerd_11,Kalendergecorrigeerd_12,Ongecorrigeerd_13,Seizoengecorrigeerd_14,Ongecorrigeerd_15,Kalendergecorrigeerd_16,Seizoengecorrigeerd_17,Ongecorrigeerd_18,Kalendergecorrigeerd_19,Ongecorrigeerd_20,Seizoengecorrigeerd_21
37143,37143,"74 Design, fotografie, vertaalbureaus",2005 september,,,,,,,,,,,,,,,,,,,,,
37144,37144,"74 Design, fotografie, vertaalbureaus",2005 3e kwartaal,44.2,,,,,-6.7,,,,,,,,,,,,,,,
37145,37145,"74 Design, fotografie, vertaalbureaus",2005 oktober,,,,,,,,,,,,,,,,,,,,,
37146,37146,"74 Design, fotografie, vertaalbureaus",2005 november,,,,,,,,,,,,,,,,,,,,,
37147,37147,"74 Design, fotografie, vertaalbureaus",2005 december,,,,,,,,,,,,,,,,,,,,,
37148,37148,"74 Design, fotografie, vertaalbureaus",2005 4e kwartaal,49.2,,,,,11.4,,,,,,,,,,,,,,,
37149,37149,"74 Design, fotografie, vertaalbureaus",2005,44.9,,,,,,,,,,,,,,,,,,,,
37150,37150,"74 Design, fotografie, vertaalbureaus",2006 januari,,,,,,,,,,,,,,,,,,,,,
37151,37151,"74 Design, fotografie, vertaalbureaus",2006 februari,,,,,,,,,,,,,,,,,,,,,
37152,37152,"74 Design, fotografie, vertaalbureaus",2006 maart,,,,,,,,,,,,,,,,,,,,,
37153,37153,"74 Design, fotografie, vertaalbureaus",2006 1e kwartaal,43.2,,,10.6,,-12.2,,,,,,,,,,,,,,,
37154,37154,"74 Design, fotografie, vertaalbureaus",2006 april,,,,,,,,,,,,,,,,,,,,,
37155,37155,"74 Design, fotografie, vertaalbureaus",2006 mei,,,,,,,,,,,,,,,,,,,,,
37156,37156,"74 Design, fotografie, vertaalbureaus",2006 juni,,,,,,,,,,,,,,,,,,,,,
37157,37157,"74 Design, fotografie, vertaalbureaus",2006 2e kwartaal,49.4,,,4.4,,14.3,,,,,,,,,,,,,,,
37158,37158,"74 Design, fotografie, vertaalbureaus",2006 juli,,,,,,,,,,,,,,,,,,,,,
37159,37159,"74 Design, fotografie, vertaalbureaus",2006 augustus,,,,,,,,,,,,,,,,,,,,,
37160,37160,"74 Design, fotografie, vertaalbureaus",2006 september,,,,,,,,,,,,,,,,,,,,,
37161,37161,"74 Design, fotografie, vertaalbureaus",2006 3e kwartaal,45.9,,,4.0,,-7.0,,,,,,,,,,,,,,,
37162,37162,"74 Design, fotografie, vertaalbureaus",2006 oktober,,,,,,,,,,,,,,,,,,,,,
37163,37163,"74 Design, fotografie, vertaalbureaus",2006 november,,,,,,,,,,,,,,,,,,,,,
37164,37164,"74 Design, fotografie, vertaalbureaus",2006 december,,,,,,,,,,,,,,,,,,,,,
37165,37165,"74 Design, fotografie, vertaalbureaus",2006 4e kwartaal,51.5,,,4.7,,12.2,,,,,,,,,,,,,,,
37166,37166,"74 Design, fotografie, vertaalbureaus",2006,47.5,,,5.7,,5.7,,,,,,,,,,,,,,,
37167,37167,"74 Design, fotografie, vertaalbureaus",2007 januari,,,,,,,,,,,,,,,,,,,,,
37168,37168,"74 Design, fotografie, vertaalbureaus",2007 februari,,,,,,,,,,,,,,,,,,,,,
37169,37169,"74 Design, fotografie, vertaalbureaus",2007 maart,,,,,,,,,,,,,,,,,,,,,
37170,37170,"74 Design, fotografie, vertaalbureaus",2007 1e kwartaal,44.7,,,3.6,,-13.2,,,,,,,,,,,,,,,
37171,37171,"74 Design, fotografie, vertaalbureaus",2007 april,,,,,,,,,,,,,,,,,,,,,
37172,37172,"74 Design, fotografie, vertaalbureaus",2007 mei,,,,,,,,,,,,,,,,,,,,,
37173,37173,"74 Design, fotografie, vertaalbureaus",2007 juni,,,,,,,,,,,,,,,,,,,,,
37174,37174,"74 Design, fotografie, vertaalbureaus",2007 2e kwartaal,50.6,,,2.4,,13.0,,,,,,,,,,,,,,,
37175,37175,"74 Design, fotografie, vertaalbureaus",2007 juli,,,,,,,,,,,,,,,,,,,,,
37176,37176,"74 Design, fotografie, vertaalbureaus",2007 augustus,,,,,,,,,,,,,,,,,,,,,
37177,37177,"74 Design, fotografie, vertaalbureaus",2007 september,,,,,,,,,,,,,,,,,,,,,
37178,37178,"74 Design, fotografie, vertaalbureaus",2007 3e kwartaal,48.6,,,5.9,,-3.8,,,,,,,,,,,,,,,
37179,37179,"74 Design, fotografie, vertaalbureaus",2007 oktober,,,,,,,,,,,,,,,,,,,,,
37180,37180,"74 Design, fotografie, vertaalbureaus",2007 november,,,,,,,,,,,,,,,,,,,,,
37181,37181,"74 Design, fotografie, vertaalbureaus",2007 december,,,,,,,,,,,,,,,,,,,,,
37182,37182,"74 Design, fotografie, vertaalbureaus",2007 4e kwartaal,53.3,,,3.4,,9.5,,,,,,,,,,,,,,,
37183,37183,"74 Design, fotografie, vertaalbureaus",2007,49.3,,,3.8,,3.8,,,,,,,,,,,,,,,
37184,37184,"74 Design, fotografie, vertaalbureaus",2008 januari,,,,,,,,,,,,,,,,,,,,,
37185,37185,"74 Design, fotografie, vertaalbureaus",2008 februari,,,,,,,,,,,,,,,,,,,,,
37186,37186,"74 Design, fotografie, vertaalbureaus",2008 maart,,,,,,,,,,,,,,,,,,,,,
37187,37187,"74 Design, fotografie, vertaalbureaus",2008 1e kwartaal,47.0,,,5.0,,-11.8,,,,,,,,,,,,,,,
37188,37188,"74 Design, fotografie, vertaalbureaus",2008 april,,,,,,,,,,,,,,,,,,,,,
37189,37189,"74 Design, fotografie, vertaalbureaus",2008 mei,,,,,,,,,,,,,,,,,,,,,
37190,37190,"74 Design, fotografie, vertaalbureaus",2008 juni,,,,,,,,,,,,,,,,,,,,,
37191,37191,"74 Design, fotografie, vertaalbureaus",2008 2e kwartaal,53.0,,,4.8,,12.9,,,,,,,,,,,,,,,
37192,37192,"74 Design, fotografie, vertaalbureaus",2008 juli,,,,,,,,,,,,,,,,,,,,,
37193,37193,"74 Design, fotografie, vertaalbureaus",2008 augustus,,,,,,,,,,,,,,,,,,,,,
37194,37194,"74 Design, fotografie, vertaalbureaus",2008 september,,,,,,,,,,,,,,,,,,,,,
37195,37195,"74 Design, fotografie, vertaalbureaus",2008 3e kwartaal,49.6,,,2.0,,-6.4,,,,,,,,,,,,,,,
37196,37196,"74 Design, fotografie, vertaalbureaus",2008 oktober,,,,,,,,,,,,,,,,,,,,,
37197,37197,"74 Design, fotografie, vertaalbureaus",2008 november,,,,,,,,,,,,,,,,,,,,,
37198,37198,"74 Design, fotografie, vertaalbureaus",2008 december,,,,,,,,,,,,,,,,,,,,,
37199,37199,"74 Design, fotografie, vertaalbureaus",2008 4e kwartaal,54.5,,,2.3,,9.9,,,,,,,,,,,,,,,
37200,37200,"74 Design, fotografie, vertaalbureaus",2008,51.0,,,3.5,,3.5,,,,,,,,,,,,,,,
37201,37201,"74 Design, fotografie, vertaalbureaus",2009 januari,,,,,,,,,,,,,,,,,,,,,
37202,37202,"74 Design, fotografie, vertaalbureaus",2009 februari,,,,,,,,,,,,,,,,,,,,,
37203,37203,"74 Design, fotografie, vertaalbureaus",2009 maart,,,,,,,,,,,,,,,,,,,,,
37204,37204,"74 Design, fotografie, vertaalbureaus",2009 1e kwartaal,48.2,,,2.6,,-11.6,,,,,,,,,,,,,,,
37205,37205,"74 Design, fotografie, vertaalbureaus",2009 april,,,,,,,,,,,,,,,,,,,,,
37206,37206,"74 Design, fotografie, vertaalbureaus",2009 mei,,,,,,,,,,,,,,,,,,,,,
37207,37207,"74 Design, fotografie, vertaalbureaus",2009 juni,,,,,,,,,,,,,,,,,,,,,
37208,37208,"74 Design, fotografie, vertaalbureaus",2009 2e kwartaal,52.7,,,-0.7,,9.3,,,,,,,,,,,,,,,
37209,37209,"74 Design, fotografie, vertaalbureaus",2009 juli,,,,,,,,,,,,,,,,,,,,,
37210,37210,"74 Design, fotografie, vertaalbureaus",2009 augustus,,,,,,,,,,,,,,,,,,,,,
37211,37211,"74 Design, fotografie, vertaalbureaus",2009 september,,,,,,,,,,,,,,,,,,,,,
37212,37212,"74 Design, fotografie, vertaalbureaus",2009 3e kwartaal,49.8,,,0.3,,-5.5,,,,,,,,,,,,,,,
37213,37213,"74 Design, fotografie, vertaalbureaus",2009 oktober,,,,,,,,,,,,,,,,,,,,,
37214,37214,"74 Design, fotografie, vertaalbureaus",2009 november,,,,,,,,,,,,,,,,,,,,,
37215,37215,"74 Design, fotografie, vertaalbureaus",2009 december,,,,,,,,,,,,,,,,,,,,,
37216,37216,"74 Design, fotografie, vertaalbureaus",2009 4e kwartaal,55.1,,,1.0,,10.7,,,,,,,,,,,,,,,
37217,37217,"74 Design, fotografie, vertaalbureaus",2009,51.4,,,0.8,,0.8,,,,,,,,,,,,,,,
37218,37218,"74 Design, fotografie, vertaalbureaus",2010 januari,,,,,,,,,,,,,,,,,,,,,
37219,37219,"74 Design, fotografie, vertaalbureaus",2010 februari,,,,,,,,,,,,,,,,,,,,,
37220,37220,"74 Design, fotografie, vertaalbureaus",2010 maart,,,,,,,,,,,,,,,,,,,,,
37221,37221,"74 Design, fotografie, vertaalbureaus",2010 1e kwartaal,47.8,,,-0.9,,-13.2,,,,,,,,,,,,,,,
37222,37222,"74 Design, fotografie, vertaalbureaus",2010 april,,,,,,,,,,,,,,,,,,,,,
37223,37223,"74 Design, fotografie, vertaalbureaus",2010 mei,,,,,,,,,,,,,,,,,,,,,
37224,37224,"74 Design, fotografie, vertaalbureaus",2010 juni,,,,,,,,,,,,,,,,,,,,,
37225,37225,"74 Design, fotografie, vertaalbureaus",2010 2e kwartaal,52.8,,,0.3,,10.6,,,,,,,,,,,,,,,
37226,37226,"74 Design, fotografie, vertaalbureaus",2010 juli,,,,,,,,,,,,,,,,,,,,,
37227,37227,"74 Design, fotografie, vertaalbureaus",2010 augustus,,,,,,,,,,,,,,,,,,,,,
37228,37228,"74 Design, fotografie, vertaalbureaus",2010 september,,,,,,,,,,,,,,,,,,,,,
37229,37229,"74 Design, fotografie, vertaalbureaus",2010 3e kwartaal,50.1,,,0.8,,-5.1,,,,,,,,,,,,,,,
37230,37230,"74 Design, fotografie, vertaalbureaus",2010 oktober,,,,,,,,,,,,,,,,,,,,,
37231,37231,"74 Design, fotografie, vertaalbureaus",2010 november,,,,,,,,,,,,,,,,,,,,,
37232,37232,"74 Design, fotografie, vertaalbureaus",2010 december,,,,,,,,,,,,,,,,,,,,,
37233,37233,"74 Design, fotografie, vertaalbureaus",2010 4e kwartaal,55.7,,,1.2,,11.1,,,,,,,,,,,,,,,
37234,37234,"74 Design, fotografie, vertaalbureaus",2010,51.6,,,0.4,,0.4,,,,,,,,,,,,,,,
37235,37235,"74 Design, fotografie, vertaalbureaus",2011 januari,,,,,,,,,,,,,,,,,,,,,
37236,37236,"74 Design, fotografie, vertaalbureaus",2011 februari,,,,,,,,,,,,,,,,,,,,,
37237,37237,"74 Design, fotografie, vertaalbureaus",2011 maart,,,,,,,,,,,,,,,,,,,,,
37238,37238,"74 Design, fotografie, vertaalbureaus",2011 1e kwartaal,50.3,,,5.3,,-9.7,,,,,,,,,,,,,,,
37239,37239,"74 Design, fotografie, vertaalbureaus",2011 april,,,,,,,,,,,,,,,,,,,,,
37240,37240,"74 Design, fotografie, vertaalbureaus",2011 mei,,,,,,,,,,,,,,,,,,,,,
37241,37241,"74 Design, fotografie, vertaalbureaus",2011 juni,,,,,,,,,,,,,,,,,,,,,
37242,37242,"74 Design, fotografie, vertaalbureaus",2011 2e kwartaal,54.0,,,2.2,,7.4,,,,,,,,,,,,,,,
37243,37243,"74 Design, fotografie, vertaalbureaus",2011 juli,,,,,,,,,,,,,,,,,,,,,
37244,37244,"74 Design, fotografie, vertaalbureaus",2011 augustus,,,,,,,,,,,,,,,,,,,,,
37245,37245,"74 Design, fotografie, vertaalbureaus",2011 september,,,,,,,,,,,,,,,,,,,,,
37246,37246,"74 Design, fotografie, vertaalbureaus",2011 3e kwartaal,50.5,,,0.8,,-6.4,,,,,,,,,,,,,,,
37247,37247,"74 Design, fotografie, vertaalbureaus",2011 oktober,,,,,,,,,,,,,,,,,,,,,
37248,37248,"74 Design, fotografie, vertaalbureaus",2011 november,,,,,,,,,,,,,,,,,,,,,
37249,37249,"74 Design, fotografie, vertaalbureaus",2011 december,,,,,,,,,,,,,,,,,,,,,
37250,37250,"74 Design, fotografie, vertaalbureaus",2011 4e kwartaal,55.9,,,0.3,,10.5,,,,,,,,,,,,,,,
37251,37251,"74 Design, fotografie, vertaalbureaus",2011,52.7,,,2.1,,2.1,,,,,,,,,,,,,,,
37252,37252,"74 Design, fotografie, vertaalbureaus",2012 januari,,,,,,,,,,,,,,,,,,,,,
37253,37253,"74 Design, fotografie, vertaalbureaus",2012 februari,,,,,,,,,,,,,,,,,,,,,
37254,37254,"74 Design, fotografie, vertaalbureaus",2012 maart,,,,,,,,,,,,,,,,,,,,,
37255,37255,"74 Design, fotografie, vertaalbureaus",2012 1e kwartaal,50.8,,,1.0,,-9.0,,,,,,,,,,,,,,,
37256,37256,"74 Design, fotografie, vertaalbureaus",2012 april,,,,,,,,,,,,,,,,,,,,,
37257,37257,"74 Design, fotografie, vertaalbureaus",2012 mei,,,,,,,,,,,,,,,,,,,,,
37258,37258,"74 Design, fotografie, vertaalbureaus",2012 juni,,,,,,,,,,,,,,,,,,,,,
37259,37259,"74 Design, fotografie, vertaalbureaus",2012 2e kwartaal,53.5,,,-1.0,,5.2,,,,,,,,,,,,,,,
37260,37260,"74 Design, fotografie, vertaalbureaus",2012 juli,,,,,,,,,,,,,,,,,,,,,
37261,37261,"74 Design, fotografie, vertaalbureaus",2012 augustus,,,,,,,,,,,,,,,,,,,,,
37262,37262,"74 Design, fotografie, vertaalbureaus",2012 september,,,,,,,,,,,,,,,,,,,,,
37263,37263,"74 Design, fotografie, vertaalbureaus",2012 3e kwartaal,52.6,,,4.1,,-1.6,,,,,,,,,,,,,,,
37264,37264,"74 Design, fotografie, vertaalbureaus",2012 oktober,,,,,,,,,,,,,,,,,,,,,
37265,37265,"74 Design, fotografie, vertaalbureaus",2012 november,,,,,,,,,,,,,,,,,,,,,
37266,37266,"74 Design, fotografie, vertaalbureaus",2012 december,,,,,,,,,,,,,,,,,,,,,
37267,37267,"74 Design, fotografie, vertaalbureaus",2012 4e kwartaal,57.6,,,3.2,,9.6,,,,,,,,,,,,,,,
37268,37268,"74 Design, fotografie, vertaalbureaus",2012,53.6,,,1.8,,1.8,,,,,,,,,,,,,,,
37269,37269,"74 Design, fotografie, vertaalbureaus",2013 januari,,,,,,,,,,,,,,,,,,,,,
37270,37270,"74 Design, fotografie, vertaalbureaus",2013 februari,,,,,,,,,,,,,,,,,,,,,
37271,37271,"74 Design, fotografie, vertaalbureaus",2013 maart,,,,,,,,,,,,,,,,,,,,,
37272,37272,"74 Design, fotografie, vertaalbureaus",2013 1e kwartaal,48.5,,,-4.5,,-15.9,,,,,,,,,,,,,,,
37273,37273,"74 Design, fotografie, vertaalbureaus",2013 april,,,,,,,,,,,,,,,,,,,,,
37274,37274,"74 Design, fotografie, vertaalbureaus",2013 mei,,,,,,,,,,,,,,,,,,,,,
37275,37275,"74 Design, fotografie, vertaalbureaus",2013 juni,,,,,,,,,,,,,,,,,,,,,
37276,37276,"74 Design, fotografie, vertaalbureaus",2013 2e kwartaal,51.3,,,-4.1,,5.7,,,,,,,,,,,,,,,
37277,37277,"74 Design, fotografie, vertaalbureaus",2013 juli,,,,,,,,,,,,,,,,,,,,,
37278,37278,"74 Design, fotografie, vertaalbureaus",2013 augustus,,,,,,,,,,,,,,,,,,,,,
37279,37279,"74 Design, fotografie, vertaalbureaus",2013 september,,,,,,,,,,,,,,,,,,,,,
37280,37280,"74 Design, fotografie, vertaalbureaus",2013 3e kwartaal,53.1,,,1.0,,3.6,,,,,,,,,,,,,,,
37281,37281,"74 Design, fotografie, vertaalbureaus",2013 oktober,,,,,,,,,,,,,,,,,,,,,
37282,37282,"74 Design, fotografie, vertaalbureaus",2013 november,,,,,,,,,,,,,,,,,,,,,
37283,37283,"74 Design, fotografie, vertaalbureaus",2013 december,,,,,,,,,,,,,,,,,,,,,
37284,37284,"74 Design, fotografie, vertaalbureaus",2013 4e kwartaal,58.6,,,1.7,,10.3,,,,,,,,,,,,,,,
37285,37285,"74 Design, fotografie, vertaalbureaus",2013,52.9,,,-1.4,,-1.4,,,,,,,,,,,,,,,
37286,37286,"74 Design, fotografie, vertaalbureaus",2014 januari,,,,,,,,,,,,,,,,,,,,,
37287,37287,"74 Design, fotografie, vertaalbureaus",2014 februari,,,,,,,,,,,,,,,,,,,,,
37288,37288,"74 Design, fotografie, vertaalbureaus",2014 maart,,,,,,,,,,,,,,,,,,,,,
37289,37289,"74 Design, fotografie, vertaalbureaus",2014 1e kwartaal,50.4,,,3.9,,-14.0,,,,,,,,,,,,,,,
37290,37290,"74 Design, fotografie, vertaalbureaus",2014 april,,,,,,,,,,,,,,,,,,,,,
37291,37291,"74 Design, fotografie, vertaalbureaus",2014 mei,,,,,,,,,,,,,,,,,,,,,
37292,37292,"74 Design, fotografie, vertaalbureaus",2014 juni,,,,,,,,,,,,,,,,,,,,,
37293,37293,"74 Design, fotografie, vertaalbureaus",2014 2e kwartaal,53.4,,,4.2,,6.0,,,,,,,,,,,,,,,
37294,37294,"74 Design, fotografie, vertaalbureaus",2014 juli,,,,,,,,,,,,,,,,,,,,,
37295,37295,"74 Design, fotografie, vertaalbureaus",2014 augustus,,,,,,,,,,,,,,,,,,,,,
37296,37296,"74 Design, fotografie, vertaalbureaus",2014 september,,,,,,,,,,,,,,,,,,,,,
37297,37297,"74 Design, fotografie, vertaalbureaus",2014 3e kwartaal,55.3,,,4.0,,3.5,,,,,,,,,,,,,,,
37298,37298,"74 Design, fotografie, vertaalbureaus",2014 oktober,,,,,,,,,,,,,,,,,,,,,
37299,37299,"74 Design, fotografie, vertaalbureaus",2014 november,,,,,,,,,,,,,,,,,,,,,
37300,37300,"74 Design, fotografie, vertaalbureaus",2014 december,,,,,,,,,,,,,,,,,,,,,
37301,37301,"74 Design, fotografie, vertaalbureaus",2014 4e kwartaal,62.5,,,6.7,,13.1,,,,,,,,,,,,,,,
37302,37302,"74 Design, fotografie, vertaalbureaus",2014,55.4,,,4.8,,4.8,,,,,,,,,,,,,,,
37303,37303,"74 Design, fotografie, vertaalbureaus",2015 januari,,,,,,,,,,,,,,,,,,,,,
37304,37304,"74 Design, fotografie, vertaalbureaus",2015 februari,,,,,,,,,,,,,,,,,,,,,
37305,37305,"74 Design, fotografie, vertaalbureaus",2015 maart,,,,,,,,,,,,,,,,,,,,,
37306,37306,"74 Design, fotografie, vertaalbureaus",2015 1e kwartaal,54.5,,,8.1,,-12.9,,,,,,,,,,,,,,,
37307,37307,"74 Design, fotografie, vertaalbureaus",2015 april,,,,,,,,,,,,,,,,,,,,,
37308,37308,"74 Design, fotografie, vertaalbureaus",2015 mei,,,,,,,,,,,,,,,,,,,,,
37309,37309,"74 Design, fotografie, vertaalbureaus",2015 juni,,,,,,,,,,,,,,,,,,,,,
37310,37310,"74 Design, fotografie, vertaalbureaus",2015 2e kwartaal,57.9,,,8.4,,6.3,,,,,,,,,,,,,,,
37311,37311,"74 Design, fotografie, vertaalbureaus",2015 juli,,,,,,,,,,,,,,,,,,,,,
37312,37312,"74 Design, fotografie, vertaalbureaus",2015 augustus,,,,,,,,,,,,,,,,,,,,,
37313,37313,"74 Design, fotografie, vertaalbureaus",2015 september,,,,,,,,,,,,,,,,,,,,,
37314,37314,"74 Design, fotografie, vertaalbureaus",2015 3e kwartaal,59.0,,,6.7,,1.9,,,,,,,,,,,,,,,
37315,37315,"74 Design, fotografie, vertaalbureaus",2015 oktober,,,,,,,,,,,,,,,,,,,,,
37316,37316,"74 Design, fotografie, vertaalbureaus",2015 november,,,,,,,,,,,,,,,,,,,,,
37317,37317,"74 Design, fotografie, vertaalbureaus",2015 december,,,,,,,,,,,,,,,,,,,,,
37318,37318,"74 Design, fotografie, vertaalbureaus",2015 4e kwartaal,69.8,,,11.7,,18.3,,,,,,,,,,,,,,,
37319,37319,"74 Design, fotografie, vertaalbureaus",2015,60.3,,,8.8,,8.8,,,,,,,,,,,,,,,
37320,37320,"74 Design, fotografie, vertaalbureaus",2016 januari,,,,,,,,,,,,,,,,,,,,,
37321,37321,"74 Design, fotografie, vertaalbureaus",2016 februari,,,,,,,,,,,,,,,,,,,,,
37322,37322,"74 Design, fotografie, vertaalbureaus",2016 maart,,,,,,,,,,,,,,,,,,,,,
37323,37323,"74 Design, fotografie, vertaalbureaus",2016 1e kwartaal,59.8,,,9.9,,-14.3,,,,,,,,,,,,,,,
37324,37324,"74 Design, fotografie, vertaalbureaus",2016 april,,,,,,,,,,,,,,,,,,,,,
37325,37325,"74 Design, fotografie, vertaalbureaus",2016 mei,,,,,,,,,,,,,,,,,,,,,
37326,37326,"74 Design, fotografie, vertaalbureaus",2016 juni,,,,,,,,,,,,,,,,,,,,,
37327,37327,"74 Design, fotografie, vertaalbureaus",2016 2e kwartaal,64.6,,,11.7,,8.1,,,,,,,,,,,,,,,
37328,37328,"74 Design, fotografie, vertaalbureaus",2016 juli,,,,,,,,,,,,,,,,,,,,,
37329,37329,"74 Design, fotografie, vertaalbureaus",2016 augustus,,,,,,,,,,,,,,,,,,,,,
37330,37330,"74 Design, fotografie, vertaalbureaus",2016 september,,,,,,,,,,,,,,,,,,,,,
37331,37331,"74 Design, fotografie, vertaalbureaus",2016 3e kwartaal,64.6,,,9.5,,-0.1,,,,,,,,,,,,,,,
37332,37332,"74 Design, fotografie, vertaalbureaus",2016 oktober,,,,,,,,,,,,,,,,,,,,,
37333,37333,"74 Design, fotografie, vertaalbureaus",2016 november,,,,,,,,,,,,,,,,,,,,,
37334,37334,"74 Design, fotografie, vertaalbureaus",2016 december,,,,,,,,,,,,,,,,,,,,,
37335,37335,"74 Design, fotografie, vertaalbureaus",2016 4e kwartaal,77.2,,,10.7,,19.6,,,,,,,,,,,,,,,
37336,37336,"74 Design, fotografie, vertaalbureaus",2016,66.6,,,10.4,,10.4,,,,,,,,,,,,,,,
37337,37337,"74 Design, fotografie, vertaalbureaus",2017 januari,,,,,,,,,,,,,,,,,,,,,
37338,37338,"74 Design, fotografie, vertaalbureaus",2017 februari,,,,,,,,,,,,,,,,,,,,,
37339,37339,"74 Design, fotografie, vertaalbureaus",2017 maart,,,,,,,,,,,,,,,,,,,,,
37340,37340,"74 Design, fotografie, vertaalbureaus",2017 1e kwartaal,65.2,,,8.9,,-15.6,,,,,,,,,,,,,,,
37341,37341,"74 Design, fotografie, vertaalbureaus",2017 april,,,,,,,,,,,,,,,,,,,,,
37342,37342,"74 Design, fotografie, vertaalbureaus",2017 mei,,,,,,,,,,,,,,,,,,,,,
37343,37343,"74 Design, fotografie, vertaalbureaus",2017 juni,,,,,,,,,,,,,,,,,,,,,
37344,37344,"74 Design, fotografie, vertaalbureaus",2017 2e kwartaal,69.0,,,6.7,,5.8,,,,,,,,,,,,,,,
37345,37345,"74 Design, fotografie, vertaalbureaus",2017 juli,,,,,,,,,,,,,,,,,,,,,
37346,37346,"74 Design, fotografie, vertaalbureaus",2017 augustus,,,,,,,,,,,,,,,,,,,,,
37347,37347,"74 Design, fotografie, vertaalbureaus",2017 september,,,,,,,,,,,,,,,,,,,,,
37348,37348,"74 Design, fotografie, vertaalbureaus",2017 3e kwartaal,68.9,,,6.7,,-0.1,,,,,,,,,,,,,,,
37349,37349,"74 Design, fotografie, vertaalbureaus",2017 oktober,,,,,,,,,,,,,,,,,,,,,
37350,37350,"74 Design, fotografie, vertaalbureaus",2017 november,,,,,,,,,,,,,,,,,,,,,
37351,37351,"74 Design, fotografie, vertaalbureaus",2017 december,,,,,,,,,,,,,,,,,,,,,
37352,37352,"74 Design, fotografie, vertaalbureaus",2017 4e kwartaal,81.6,,,5.6,,18.4,,,,,,,,,,,,,,,
37353,37353,"74 Design, fotografie, vertaalbureaus",2017,71.2,,,6.9,,6.9,,,,,,,,,,,,,,,
37354,37354,"74 Design, fotografie, vertaalbureaus",2018 januari,,,,,,,,,,,,,,,,,,,,,
37355,37355,"74 Design, fotografie, vertaalbureaus",2018 februari,,,,,,,,,,,,,,,,,,,,,
37356,37356,"74 Design, fotografie, vertaalbureaus",2018 maart,,,,,,,,,,,,,,,,,,,,,
37357,37357,"74 Design, fotografie, vertaalbureaus",2018 1e kwartaal,69.9,,,7.3,,-14.3,,,,,,,,,,,,,,,
37358,37358,"74 Design, fotografie, vertaalbureaus",2018 april,,,,,,,,,,,,,,,,,,,,,
37359,37359,"74 Design, fotografie, vertaalbureaus",2018 mei,,,,,,,,,,,,,,,,,,,,,
37360,37360,"74 Design, fotografie, vertaalbureaus",2018 juni,,,,,,,,,,,,,,,,,,,,,
37361,37361,"74 Design, fotografie, vertaalbureaus",2018 2e kwartaal,75.1,,,8.8,,7.3,,,,,,,,,,,,,,,
37362,37362,"74 Design, fotografie, vertaalbureaus",2018 juli,,,,,,,,,,,,,,,,,,,,,
37363,37363,"74 Design, fotografie, vertaalbureaus",2018 augustus,,,,,,,,,,,,,,,,,,,,,
37364,37364,"74 Design, fotografie, vertaalbureaus",2018 september,,,,,,,,,,,,,,,,,,,,,
37365,37365,"74 Design, fotografie, vertaalbureaus",2018 3e kwartaal,77.2,,,12.0,,2.9,,,,,,,,,,,,,,,
37366,37366,"74 Design, fotografie, vertaalbureaus",2018 oktober,,,,,,,,,,,,,,,,,,,,,
37367,37367,"74 Design, fotografie, vertaalbureaus",2018 november,,,,,,,,,,,,,,,,,,,,,
37368,37368,"74 Design, fotografie, vertaalbureaus",2018 december,,,,,,,,,,,,,,,,,,,,,
37369,37369,"74 Design, fotografie, vertaalbureaus",2018 4e kwartaal,91.3,,,11.9,,18.3,,,,,,,,,,,,,,,
37370,37370,"74 Design, fotografie, vertaalbureaus",2018,78.4,,,10.1,,10.1,,,,,,,,,,,,,,,
37371,37371,"74 Design, fotografie, vertaalbureaus",2019 januari,,,,,,,,,,,,,,,,,,,,,
37372,37372,"74 Design, fotografie, vertaalbureaus",2019 februari,,,,,,,,,,,,,,,,,,,,,
37373,37373,"74 Design, fotografie, vertaalbureaus",2019 maart,,,,,,,,,,,,,,,,,,,,,
37374,37374,"74 Design, fotografie, vertaalbureaus",2019 1e kwartaal,77.7,,,11.1,,-14.9,,,,,,,,,,,,,,,
37375,37375,"74 Design, fotografie, vertaalbureaus",2019 april,,,,,,,,,,,,,,,,,,,,,
37376,37376,"74 Design, fotografie, vertaalbureaus",2019 mei,,,,,,,,,,,,,,,,,,,,,
37377,37377,"74 Design, fotografie, vertaalbureaus",2019 juni,,,,,,,,,,,,,,,,,,,,,
37378,37378,"74 Design, fotografie, vertaalbureaus",2019 2e kwartaal,82.7,,,10.1,,6.4,,,,,,,,,,,,,,,
37379,37379,"74 Design, fotografie, vertaalbureaus",2019 juli,,,,,,,,,,,,,,,,,,,,,
37380,37380,"74 Design, fotografie, vertaalbureaus",2019 augustus,,,,,,,,,,,,,,,,,,,,,
37381,37381,"74 Design, fotografie, vertaalbureaus",2019 september,,,,,,,,,,,,,,,,,,,,,
37382,37382,"74 Design, fotografie, vertaalbureaus",2019 3e kwartaal,83.2,,,7.7,,0.6,,,,,,,,,,,,,,,
37383,37383,"74 Design, fotografie, vertaalbureaus",2019 oktober,,,,,,,,,,,,,,,,,,,,,
